ID,weather,time,coupon,expiration,Y
16890,Rainy,6PM,Restaurant(<20),2h,1
11395,Sunny,2PM,Coffee House,1d,1
18313,Snowy,10PM,Restaurant(20-50),2h,1
20967,Snowy,7AM,Coffee House,1d,1
20119,Snowy,7AM,Carry out & Take away,1d,1
20046,Sunny,10PM,Restaurant(20-50),1d,0
18893,Rainy,10AM,Coffee House,1d,1
17989,Snowy,7AM,Restaurant(<20),2h,1
12739,Sunny,2PM,Coffee House,2h,0
21900,Rainy,10PM,Coffee House,2h,0
12509,Sunny,6PM,Coffee House,2h,1
11316,Sunny,6PM,Bar,1d,0
12464,Sunny,6PM,Bar,1d,1
12898,Sunny,2PM,Coffee House,1d,1
13333,Sunny,10AM,Coffee House,2h,1
20640,Snowy,7AM,Carry out & Take away,1d,1
20659,Rainy,7AM,Carry out & Take away,2h,1
15115,Sunny,6PM,Restaurant(<20),2h,1
21329,Sunny,10AM,Restaurant(<20),2h,1
17431,Sunny,6PM,Bar,2h,1
17460,Rainy,10PM,Bar,1d,1
11268,Sunny,6PM,Restaurant(<20),2h,1
16101,Sunny,6PM,Restaurant(<20),1d,1
10315,Sunny,6PM,Restaurant(20-50),1d,0
21116,Sunny,6PM,Restaurant(20-50),1d,1
14392,Sunny,2PM,Restaurant(<20),2h,0
15530,Sunny,6PM,Coffee House,1d,0
13106,Sunny,6PM,Restaurant(20-50),1d,0
19678,Sunny,10PM,Restaurant(20-50),1d,0
10724,Sunny,10AM,Carry out & Take away,2h,0
18993,Snowy,10PM,Restaurant(<20),2h,0
19235,Sunny,6PM,Restaurant(<20),1d,1
21380,Sunny,6PM,Carry out & Take away,1d,1
14697,Sunny,7AM,Carry out & Take away,1d,1
19468,Sunny,10PM,Carry out & Take away,1d,1
18398,Sunny,6PM,Carry out & Take away,2h,1
17919,Snowy,10PM,Restaurant(20-50),2h,1
22133,Sunny,10AM,Carry out & Take away,2h,0
17747,Rainy,7AM,Restaurant(<20),2h,1
15156,Sunny,10AM,Coffee House,1d,1
15338,Sunny,6PM,Restaurant(<20),2h,1
13433,Sunny,2PM,Restaurant(<20),1d,1
13120,Sunny,2PM,Coffee House,1d,0
16382,Sunny,7AM,Carry out & Take away,1d,0
15214,Sunny,7AM,Coffee House,1d,0
21068,Sunny,10PM,Restaurant(20-50),1d,0
14696,Sunny,7AM,Carry out & Take away,1d,1
11576,Sunny,6PM,Restaurant(<20),2h,1
11119,Sunny,7AM,Carry out & Take away,2h,0
12696,Sunny,2PM,Carry out & Take away,1d,1
13113,Sunny,7AM,Coffee House,2h,1
11440,Sunny,2PM,Coffee House,2h,0
15615,Sunny,6PM,Restaurant(20-50),2h,0
20609,Sunny,6PM,Restaurant(<20),1d,1
20386,Snowy,2PM,Bar,1d,0
19626,Sunny,10AM,Carry out & Take away,1d,1
22181,Snowy,10AM,Restaurant(<20),1d,1
20099,Sunny,10PM,Coffee House,1d,1
11394,Sunny,10AM,Carry out & Take away,2h,0
22248,Snowy,10AM,Restaurant(<20),1d,1
17906,Sunny,2PM,Restaurant(20-50),2h,1
14907,Sunny,6PM,Coffee House,1d,1
13931,Sunny,7AM,Coffee House,2h,0
21828,Rainy,10AM,Bar,1d,0
12796,Sunny,7AM,Restaurant(20-50),1d,1
11139,Sunny,7AM,Bar,1d,0
13786,Sunny,6PM,Coffee House,2h,1
17875,Snowy,10PM,Restaurant(20-50),2h,1
16765,Rainy,10PM,Bar,1d,0
16470,Sunny,7AM,Carry out & Take away,1d,1
17604,Sunny,2PM,Restaurant(20-50),2h,1
12587,Sunny,2PM,Coffee House,2h,1
16719,Sunny,10AM,Coffee House,2h,0
19883,Rainy,10PM,Restaurant(20-50),2h,0
13829,Sunny,10AM,Restaurant(<20),2h,0
20323,Sunny,2PM,Coffee House,1d,1
20586,Sunny,7AM,Bar,1d,0
11224,Sunny,6PM,Restaurant(<20),2h,1
13892,Sunny,2PM,Coffee House,1d,0
20174,Sunny,10PM,Carry out & Take away,2h,0
15330,Sunny,10AM,Coffee House,1d,1
20378,Rainy,7AM,Carry out & Take away,2h,0
14446,Sunny,6PM,Coffee House,1d,1
19023,Sunny,2PM,Restaurant(20-50),1d,0
11691,Sunny,6PM,Restaurant(20-50),1d,0
15960,Sunny,7AM,Coffee House,1d,0
20551,Sunny,10PM,Carry out & Take away,1d,1
19815,Rainy,10AM,Coffee House,1d,1
21310,Sunny,6PM,Carry out & Take away,2h,0
17097,Sunny,6PM,Carry out & Take away,2h,1
13746,Sunny,6PM,Bar,1d,1
18065,Sunny,10PM,Restaurant(<20),2h,0
18499,Sunny,6PM,Coffee House,2h,1
20289,Rainy,7AM,Carry out & Take away,2h,1
18219,Rainy,10PM,Bar,2h,0
15890,Sunny,7AM,Coffee House,2h,0
20159,Sunny,7AM,Carry out & Take away,1d,1
19337,Sunny,2PM,Restaurant(20-50),1d,0
17178,Sunny,10AM,Coffee House,1d,1
10883,Sunny,10AM,Carry out & Take away,2h,0
19396,Sunny,7AM,Bar,1d,1
18057,Sunny,7AM,Restaurant(<20),1d,0
20112,Rainy,6PM,Bar,1d,1
14747,Sunny,2PM,Restaurant(<20),2h,1
11618,Sunny,2PM,Restaurant(<20),1d,1
20018,Snowy,2PM,Bar,1d,1
21018,Snowy,2PM,Restaurant(<20),1d,1
20746,Sunny,6PM,Carry out & Take away,1d,1
22101,Sunny,6PM,Restaurant(<20),1d,1
13397,Sunny,6PM,Coffee House,2h,1
20883,Sunny,10PM,Bar,1d,0
20815,Rainy,7AM,Carry out & Take away,1d,0
21154,Sunny,10AM,Restaurant(<20),2h,1
13522,Sunny,10AM,Restaurant(20-50),1d,1
18879,Sunny,6PM,Carry out & Take away,1d,1
17061,Snowy,7AM,Restaurant(20-50),1d,0
20972,Sunny,10PM,Bar,2h,1
16367,Sunny,7AM,Coffee House,1d,1
11295,Sunny,6PM,Restaurant(20-50),1d,0
21655,Sunny,7AM,Restaurant(20-50),2h,0
18129,Sunny,10AM,Coffee House,1d,0
10017,Sunny,7AM,Bar,1d,0
17172,Sunny,7AM,Restaurant(<20),1d,1
10542,Sunny,7AM,Carry out & Take away,2h,1
11820,Sunny,2PM,Restaurant(<20),1d,0
22447,Sunny,10PM,Restaurant(20-50),2h,0
11732,Sunny,6PM,Restaurant(<20),2h,1
16819,Sunny,7AM,Bar,1d,0
13490,Sunny,7AM,Restaurant(<20),1d,1
16946,Snowy,10PM,Restaurant(20-50),2h,0
13477,Sunny,10AM,Restaurant(<20),2h,1
18518,Rainy,10PM,Bar,1d,1
21173,Rainy,10AM,Bar,1d,0
18444,Snowy,10PM,Restaurant(20-50),2h,0
10799,Sunny,6PM,Coffee House,2h,0
13657,Sunny,2PM,Restaurant(<20),1d,1
12856,Sunny,10AM,Coffee House,2h,1
20860,Rainy,6PM,Bar,2h,1
22092,Sunny,10AM,Restaurant(<20),2h,1
17764,Sunny,6PM,Carry out & Take away,2h,1
17733,Sunny,10PM,Restaurant(<20),2h,1
22297,Sunny,6PM,Restaurant(20-50),1d,1
11380,Sunny,6PM,Restaurant(<20),2h,1
21718,Rainy,10AM,Bar,1d,1
10569,Sunny,10AM,Bar,1d,1
21924,Snowy,10PM,Carry out & Take away,1d,1
12889,Sunny,7AM,Bar,1d,1
20678,Snowy,10PM,Restaurant(<20),2h,0
18365,Rainy,10PM,Bar,1d,0
14307,Sunny,2PM,Restaurant(<20),2h,1
20626,Rainy,10AM,Coffee House,1d,0
15285,Sunny,2PM,Coffee House,1d,0
15628,Sunny,7AM,Carry out & Take away,1d,1
10014,Sunny,6PM,Restaurant(20-50),1d,1
16230,Sunny,10PM,Carry out & Take away,1d,1
17563,Sunny,6PM,Coffee House,1d,1
17717,Snowy,10PM,Carry out & Take away,1d,0
17391,Snowy,7AM,Restaurant(20-50),1d,1
14266,Sunny,2PM,Restaurant(<20),2h,0
14067,Sunny,6PM,Restaurant(<20),1d,1
22229,Rainy,10PM,Coffee House,2h,0
13041,Sunny,6PM,Coffee House,2h,0
10287,Sunny,2PM,Carry out & Take away,1d,0
10686,Sunny,10AM,Bar,1d,0
13782,Sunny,2PM,Coffee House,1d,1
13640,Sunny,7AM,Coffee House,2h,1
15032,Sunny,2PM,Restaurant(<20),2h,1
20508,Sunny,10AM,Coffee House,2h,0
21394,Sunny,10AM,Restaurant(<20),2h,1
13277,Sunny,6PM,Restaurant(<20),2h,1
15172,Sunny,10AM,Coffee House,2h,0
16273,Sunny,10PM,Restaurant(<20),2h,0
11476,Sunny,7AM,Carry out & Take away,2h,1
20623,Sunny,10PM,Carry out & Take away,1d,1
20097,Snowy,7AM,Carry out & Take away,1d,0
16269,Sunny,6PM,Coffee House,1d,1
11887,Sunny,10AM,Coffee House,2h,1
12899,Sunny,2PM,Coffee House,2h,1
20467,Rainy,7AM,Bar,1d,0
11706,Sunny,10AM,Restaurant(<20),2h,1
15849,Sunny,7AM,Carry out & Take away,1d,1
11393,Sunny,10AM,Bar,1d,1
18951,Sunny,7AM,Bar,1d,0
11234,Sunny,7AM,Carry out & Take away,2h,1
16854,Sunny,6PM,Restaurant(20-50),1d,1
19840,Sunny,2PM,Bar,1d,1
18094,Snowy,6PM,Coffee House,1d,1
22094,Rainy,6PM,Bar,2h,1
20779,Sunny,10AM,Carry out & Take away,2h,1
17785,Sunny,6PM,Carry out & Take away,2h,0
14816,Sunny,6PM,Coffee House,1d,1
21481,Sunny,10AM,Restaurant(<20),2h,0
21264,Snowy,10AM,Restaurant(<20),1d,1
19572,Rainy,7AM,Carry out & Take away,2h,1
10543,Sunny,7AM,Restaurant(<20),1d,1
14261,Sunny,10AM,Bar,1d,1
15390,Sunny,7AM,Coffee House,1d,0
18484,Sunny,10AM,Coffee House,1d,1
21596,Rainy,10AM,Bar,1d,1
17077,Snowy,6PM,Coffee House,1d,0
12259,Sunny,2PM,Coffee House,2h,0
17719,Sunny,6PM,Carry out & Take away,2h,1
19898,Rainy,7AM,Bar,1d,1
11815,Sunny,2PM,Carry out & Take away,1d,1
17545,Snowy,6PM,Coffee House,1d,1
16867,Sunny,6PM,Coffee House,1d,1
10633,Sunny,2PM,Restaurant(<20),1d,1
18271,Sunny,6PM,Bar,2h,0
11792,Sunny,6PM,Restaurant(<20),2h,1
19965,Snowy,7AM,Carry out & Take away,1d,1
14589,Sunny,10AM,Bar,1d,0
11415,Sunny,10AM,Carry out & Take away,2h,0
16094,Sunny,2PM,Restaurant(<20),2h,0
21720,Sunny,10AM,Restaurant(<20),2h,1
18435,Sunny,2PM,Restaurant(20-50),2h,0
20113,Snowy,10PM,Restaurant(<20),2h,1
21796,Sunny,6PM,Restaurant(20-50),1d,0
11913,Sunny,7AM,Coffee House,2h,0
18256,Rainy,10PM,Bar,1d,0
14954,Sunny,10PM,Bar,1d,0
11995,Sunny,10AM,Coffee House,2h,1
10722,Sunny,10AM,Coffee House,2h,1
21889,Sunny,6PM,Restaurant(<20),2h,1
10381,Sunny,7AM,Coffee House,2h,1
11595,Sunny,2PM,Carry out & Take away,1d,1
11013,Sunny,10AM,Coffee House,2h,1
14908,Sunny,6PM,Coffee House,1d,1
22024,Snowy,2PM,Restaurant(<20),1d,1
22458,Sunny,6PM,Restaurant(<20),2h,1
22562,Sunny,10PM,Restaurant(<20),2h,0
19687,Sunny,10PM,Carry out & Take away,1d,1
17167,Sunny,6PM,Bar,2h,1
17771,Snowy,7AM,Restaurant(20-50),1d,0
17725,Rainy,7AM,Restaurant(20-50),1d,0
14644,Sunny,6PM,Coffee House,2h,0
16548,Sunny,6PM,Restaurant(<20),2h,0
14048,Sunny,10AM,Restaurant(20-50),2h,1
15726,Sunny,6PM,Coffee House,1d,1
19478,Sunny,6PM,Carry out & Take away,1d,0
21033,Snowy,7AM,Restaurant(<20),1d,0
15367,Sunny,7AM,Carry out & Take away,1d,1
19536,Snowy,2PM,Bar,1d,1
19192,Sunny,6PM,Restaurant(20-50),1d,1
11414,Sunny,10AM,Coffee House,2h,1
13884,Sunny,7AM,Restaurant(20-50),1d,0
22452,Snowy,10PM,Coffee House,2h,0
19697,Sunny,10PM,Bar,1d,0
14717,Sunny,7AM,Coffee House,2h,1
22070,Snowy,2PM,Restaurant(<20),1d,1
20081,Rainy,10PM,Restaurant(20-50),2h,0
12907,Sunny,6PM,Bar,1d,1
18053,Rainy,7AM,Restaurant(<20),2h,0
11901,Sunny,2PM,Coffee House,1d,1
18123,Sunny,7AM,Restaurant(<20),1d,0
21037,Sunny,10PM,Bar,1d,0
22143,Snowy,10PM,Coffee House,2h,0
18486,Rainy,10PM,Coffee House,1d,0
13955,Sunny,10AM,Coffee House,2h,1
16997,Rainy,6PM,Carry out & Take away,2h,0
16024,Sunny,7AM,Carry out & Take away,1d,1
14888,Sunny,6PM,Coffee House,2h,0
18965,Sunny,6PM,Restaurant(20-50),2h,1
20690,Sunny,10PM,Restaurant(20-50),1d,1
16140,Sunny,2PM,Coffee House,1d,1
11498,Sunny,7AM,Carry out & Take away,2h,0
16404,Sunny,7AM,Carry out & Take away,1d,1
16834,Snowy,10PM,Restaurant(20-50),2h,0
20423,Rainy,7AM,Bar,1d,0
21274,Snowy,7AM,Coffee House,1d,1
21074,Snowy,10PM,Coffee House,2h,0
15072,Sunny,6PM,Coffee House,1d,1
10015,Sunny,6PM,Coffee House,2h,0
13979,Sunny,10AM,Carry out & Take away,2h,1
21764,Sunny,10AM,Restaurant(<20),2h,1
13062,Sunny,6PM,Restaurant(20-50),1d,1
21280,Sunny,10PM,Bar,2h,1
17291,Sunny,10PM,Restaurant(<20),1d,1
20285,Rainy,6PM,Bar,1d,0
18714,Sunny,7AM,Restaurant(<20),1d,0
20283,Sunny,6PM,Carry out & Take away,1d,1
10326,Sunny,2PM,Coffee House,2h,1
16460,Sunny,10PM,Carry out & Take away,1d,1
13537,Sunny,10AM,Coffee House,2h,1
13378,Sunny,7AM,Restaurant(20-50),1d,1
20608,Sunny,6PM,Carry out & Take away,1d,1
12294,Sunny,10AM,Coffee House,2h,1
21713,Sunny,6PM,Restaurant(<20),2h,1
10432,Sunny,10AM,Bar,1d,1
14845,Sunny,7AM,Coffee House,2h,0
12826,Sunny,2PM,Coffee House,1d,0
22461,Sunny,10AM,Carry out & Take away,2h,1
17446,Snowy,10AM,Carry out & Take away,1d,0
12671,Sunny,2PM,Coffee House,2h,1
15623,Sunny,10PM,Bar,1d,0
14520,Sunny,7AM,Carry out & Take away,1d,0
13362,Sunny,10AM,Bar,1d,1
21615,Sunny,6PM,Restaurant(<20),2h,1
14005,Sunny,10AM,Bar,2h,1
13519,Sunny,6PM,Restaurant(<20),2h,1
14632,Sunny,7AM,Coffee House,1d,1
18095,Snowy,10PM,Restaurant(20-50),2h,1
12973,Sunny,6PM,Bar,1d,1
20807,Sunny,6PM,Carry out & Take away,2h,0
19389,Sunny,10PM,Restaurant(<20),1d,1
11210,Sunny,7AM,Bar,1d,1
18172,Rainy,10PM,Bar,2h,0
20634,Sunny,10PM,Restaurant(20-50),1d,0
17148,Snowy,7AM,Restaurant(<20),2h,0
22104,Rainy,7AM,Carry out & Take away,1d,1
13647,Sunny,10AM,Coffee House,2h,1
17768,Sunny,6PM,Bar,2h,1
11174,Sunny,10AM,Carry out & Take away,2h,1
12024,Sunny,7AM,Bar,1d,0
16880,Sunny,7AM,Bar,1d,0
10185,Sunny,6PM,Restaurant(<20),2h,1
13087,Sunny,7AM,Bar,1d,1
18448,Snowy,7AM,Restaurant(<20),2h,0
11196,Sunny,10AM,Carry out & Take away,2h,1
19142,Sunny,10PM,Carry out & Take away,1d,1
17373,Sunny,2PM,Restaurant(20-50),2h,0
12996,Sunny,6PM,Restaurant(20-50),1d,0
10267,Sunny,10AM,Carry out & Take away,2h,0
12771,Sunny,6PM,Coffee House,2h,0
19604,Sunny,2PM,Bar,1d,1
11132,Sunny,2PM,Restaurant(<20),1d,0
19579,Rainy,10AM,Coffee House,1d,0
12202,Sunny,7AM,Carry out & Take away,2h,1
12621,Sunny,7AM,Bar,1d,0
13611,Sunny,6PM,Restaurant(<20),2h,1
14480,Sunny,2PM,Restaurant(<20),2h,1
20750,Rainy,7AM,Carry out & Take away,2h,0
21008,Rainy,7AM,Restaurant(<20),2h,0
19174,Snowy,10PM,Restaurant(<20),2h,0
21929,Snowy,7AM,Restaurant(<20),1d,1
18140,Sunny,6PM,Bar,2h,1
20879,Snowy,7AM,Restaurant(<20),1d,0
20864,Sunny,10PM,Restaurant(20-50),2h,0
17911,Snowy,10PM,Carry out & Take away,1d,1
19790,Rainy,7AM,Carry out & Take away,2h,0
20605,Snowy,2PM,Bar,1d,0
17370,Sunny,7AM,Restaurant(<20),1d,1
17655,Snowy,6PM,Coffee House,1d,0
14095,Sunny,6PM,Restaurant(<20),1d,1
10043,Sunny,7AM,Coffee House,2h,0
10069,Sunny,2PM,Coffee House,2h,1
11171,Sunny,6PM,Bar,1d,1
20560,Rainy,6PM,Bar,1d,1
13748,Sunny,6PM,Restaurant(20-50),1d,0
14365,Sunny,7AM,Carry out & Take away,1d,1
17891,Snowy,10AM,Carry out & Take away,1d,0
18356,Snowy,6PM,Coffee House,1d,0
15791,Sunny,10AM,Restaurant(20-50),2h,1
13424,Sunny,7AM,Restaurant(<20),1d,1
17702,Sunny,6PM,Bar,2h,1
19819,Sunny,10PM,Restaurant(<20),1d,0
14158,Sunny,10AM,Coffee House,1d,0
21005,Snowy,10PM,Carry out & Take away,1d,1
19949,Rainy,10PM,Restaurant(20-50),2h,1
16287,Sunny,10AM,Coffee House,1d,1
13018,Sunny,6PM,Restaurant(20-50),1d,0
17187,Snowy,6PM,Coffee House,1d,1
21783,Sunny,10PM,Bar,2h,0
10539,Sunny,7AM,Coffee House,2h,0
15379,Sunny,6PM,Restaurant(<20),2h,1
19785,Sunny,6PM,Restaurant(<20),1d,1
19566,Sunny,6PM,Carry out & Take away,1d,1
12150,Sunny,2PM,Restaurant(<20),1d,1
20782,Rainy,2PM,Carry out & Take away,2h,1
21772,Sunny,10PM,Restaurant(20-50),1d,0
13718,Sunny,2PM,Coffee House,1d,0
