ID,gender,age,maritalStatus,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,ID,weather,time,coupon,expiration,Y,ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
21267,Male,31,Single,Some college - no degree,Transportation & Material Moving,$50000 - $62499,1~3,4~8,4~8,4~8,1~3,21267,Rainy,10PM,Coffee House,2h,1,21267,Home,Alone,0,0,1,0
17582,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$50000 - $62499,less1,less1,1~3,less1,less1,17582,Sunny,10AM,Coffee House,1d,1,17582,No Urgent Place,Alone,1,0,0,1
19650,Male,21,Single,Bachelors degree,Student,$25000 - $37499,1~3,4~8,4~8,1~3,,19650,Snowy,2PM,Bar,1d,0,19650,No Urgent Place,Alone,0,0,0,1
16832,Male,26,Married partner,Bachelors degree,Management,$50000 - $62499,never,less1,less1,1~3,less1,16832,Sunny,6PM,Restaurant(20-50),1d,1,16832,Home,Kid(s),1,1,0,1
10050,Male,46,Single,Some college - no degree,Student,$12500 - $24999,never,4~8,1~3,1~3,never,10050,Sunny,2PM,Coffee House,1d,0,10050,No Urgent Place,Friend(s),1,0,0,1
11974,Male,36,Married partner,Some college - no degree,Management,$75000 - $87499,1~3,1~3,1~3,4~8,less1,11974,Sunny,2PM,Restaurant(<20),1d,1,11974,No Urgent Place,Kid(s),1,0,0,1
14113,Male,31,Married partner,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,14113,Sunny,10AM,Restaurant(<20),1d,1,14113,No Urgent Place,Kid(s),1,0,0,1
13703,Female,26,Unmarried partner,High School Graduate,Business & Financial,$12500 - $24999,never,1~3,less1,1~3,never,13703,Sunny,6PM,Bar,1d,0,13703,Home,Alone,0,0,1,0
17030,Female,50plus,Divorced,Bachelors degree,Retired,Less than $12500,never,4~8,gt8,gt8,less1,17030,Sunny,10AM,Coffee House,1d,1,17030,No Urgent Place,Alone,0,0,0,1
13695,Female,26,Unmarried partner,High School Graduate,Business & Financial,$12500 - $24999,never,1~3,less1,1~3,never,13695,Sunny,6PM,Restaurant(<20),2h,1,13695,No Urgent Place,Friend(s),1,0,0,1
22652,Male,31,Married partner,Bachelors degree,Business & Financial,$100000 or More,less1,never,4~8,gt8,less1,22652,Sunny,10PM,Bar,2h,1,22652,Home,Partner,1,1,0,1
13001,Male,21,Unmarried partner,Some college - no degree,Protective Service,$25000 - $37499,gt8,4~8,gt8,4~8,less1,13001,Sunny,7AM,Carry out & Take away,2h,1,13001,Work,Alone,0,0,1,0
16593,Male,36,Married partner,Associates degree,Management,$87500 - $99999,never,,less1,less1,never,16593,Sunny,6PM,Bar,2h,0,16593,Home,Alone,1,0,1,0
14055,Female,21,Married partner,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,14055,Sunny,6PM,Restaurant(<20),2h,1,14055,Home,Alone,0,0,1,0
11189,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,gt8,4~8,gt8,4~8,11189,Sunny,7AM,Bar,1d,1,11189,Work,Alone,1,1,0,1
13677,Male,26,Married partner,Bachelors degree,Life Physical Social Science,$37500 - $49999,less1,1~3,1~3,1~3,less1,13677,Sunny,10AM,Bar,2h,0,13677,No Urgent Place,Partner,0,0,0,1
10973,Female,36,Married partner,Graduate degree (Masters or Doctorate),Healthcare Practitioners & Technical,$87500 - $99999,less1,less1,1~3,4~8,less1,10973,Sunny,6PM,Restaurant(<20),2h,1,10973,No Urgent Place,Friend(s),1,0,0,1
16215,Female,41,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$62500 - $74999,less1,less1,1~3,1~3,less1,16215,Sunny,10AM,Coffee House,2h,1,16215,No Urgent Place,Friend(s),1,0,0,1
10093,Male,21,Single,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,10093,Sunny,2PM,Coffee House,2h,1,10093,No Urgent Place,Friend(s),1,0,0,1
15013,Female,31,Married partner,Some college - no degree,Unemployed,$50000 - $62499,never,never,1~3,gt8,1~3,15013,Sunny,2PM,Coffee House,2h,0,15013,No Urgent Place,Partner,0,0,0,1
12672,Male,41,Divorced,Some college - no degree,Transportation & Material Moving,$50000 - $62499,less1,less1,1~3,1~3,1~3,12672,Sunny,2PM,Coffee House,1d,1,12672,No Urgent Place,Friend(s),1,0,0,1
21710,Female,50plus,Married partner,High School Graduate,Sales & Related,$37500 - $49999,never,gt8,4~8,1~3,less1,21710,Snowy,7AM,Coffee House,1d,1,21710,Work,Alone,0,0,1,0
15935,Female,21,Single,Some college - no degree,Student,Less than $12500,gt8,gt8,1~3,less1,never,15935,Sunny,7AM,Carry out & Take away,1d,0,15935,Work,Alone,1,1,0,1
12250,Male,21,Single,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,never,never,1~3,less1,never,12250,Sunny,10AM,Coffee House,2h,0,12250,No Urgent Place,Friend(s),0,0,0,1
17730,Male,21,Unmarried partner,Some college - no degree,Sales & Related,$50000 - $62499,less1,never,1~3,4~8,1~3,17730,Sunny,6PM,Coffee House,2h,0,17730,No Urgent Place,Alone,0,0,0,1
14796,Male,21,Single,High School Graduate,Student,$37500 - $49999,less1,never,less1,less1,never,14796,Sunny,6PM,Restaurant(<20),2h,0,14796,Home,Alone,0,0,1,0
15323,Male,21,Unmarried partner,Bachelors degree,Business & Financial,$75000 - $87499,1~3,less1,4~8,1~3,1~3,15323,Sunny,7AM,Carry out & Take away,1d,1,15323,Work,Alone,0,0,1,0
11465,Male,46,Married partner,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,less1,1~3,1~3,less1,1~3,11465,Sunny,10AM,Carry out & Take away,2h,1,11465,No Urgent Place,Kid(s),1,0,0,1
20620,Male,21,Single,Bachelors degree,Protective Service,$25000 - $37499,never,never,gt8,less1,less1,20620,Sunny,2PM,Restaurant(20-50),1d,0,20620,No Urgent Place,Friend(s),1,0,0,1
22151,Female,21,Unmarried partner,Bachelors degree,Unemployed,$25000 - $37499,never,never,1~3,1~3,less1,22151,Sunny,7AM,Restaurant(20-50),2h,0,22151,Work,Alone,0,0,1,0
17019,Female,50plus,Divorced,Bachelors degree,Retired,Less than $12500,never,4~8,gt8,gt8,less1,17019,Sunny,10AM,Coffee House,1d,1,17019,No Urgent Place,Alone,1,0,0,1
18472,Female,50plus,Married partner,Some college - no degree,Personal Care & Service,$87500 - $99999,never,gt8,less1,1~3,less1,18472,Sunny,7AM,Restaurant(<20),1d,1,18472,Work,Alone,0,0,1,0
17795,Male,36,Married partner,Associates degree,Management,$100000 or More,1~3,1~3,1~3,1~3,1~3,17795,Sunny,10AM,Coffee House,1d,0,17795,No Urgent Place,Alone,1,0,0,1
11064,Female,31,Unmarried partner,Some college - no degree,Office & Administrative Support,$75000 - $87499,less1,1~3,gt8,4~8,1~3,11064,Sunny,10AM,Restaurant(20-50),1d,1,11064,No Urgent Place,Partner,0,0,0,1
18163,Female,46,Unmarried partner,Graduate degree (Masters or Doctorate),Unemployed,$100000 or More,never,less1,less1,1~3,less1,18163,Sunny,6PM,Bar,2h,0,18163,Home,Alone,0,0,1,0
15801,Female,31,Unmarried partner,Bachelors degree,Management,$25000 - $37499,4~8,less1,1~3,4~8,1~3,15801,Sunny,10PM,Carry out & Take away,1d,1,15801,Home,Alone,0,0,1,0
15016,Female,31,Married partner,Some college - no degree,Unemployed,$50000 - $62499,never,never,1~3,gt8,1~3,15016,Sunny,6PM,Coffee House,1d,0,15016,Home,Alone,0,0,1,0
22282,Male,26,Single,Some High School,Unemployed,Less than $12500,1~3,gt8,4~8,4~8,4~8,22282,Sunny,7AM,Restaurant(20-50),2h,0,22282,Work,Alone,0,0,1,0
21919,Female,below21,Single,Some college - no degree,Student,$100000 or More,never,less1,1~3,1~3,1~3,21919,Snowy,10AM,Restaurant(<20),1d,1,21919,No Urgent Place,Alone,1,0,0,1
12473,Female,21,Unmarried partner,Some college - no degree,Unemployed,$12500 - $24999,1~3,less1,1~3,1~3,less1,12473,Sunny,7AM,Coffee House,2h,0,12473,Work,Alone,1,0,0,1
14223,Male,26,Single,Graduate degree (Masters or Doctorate),Management,$25000 - $37499,4~8,gt8,gt8,4~8,less1,14223,Sunny,6PM,Restaurant(20-50),2h,1,14223,Home,Alone,1,0,0,1
16071,Female,50plus,Single,Graduate degree (Masters or Doctorate),Unemployed,Less than $12500,never,gt8,1~3,less1,less1,16071,Sunny,10AM,Coffee House,2h,1,16071,No Urgent Place,Friend(s),1,0,0,1
13567,Male,21,Single,Bachelors degree,Arts Design Entertainment Sports & Media,$50000 - $62499,gt8,1~3,,4~8,less1,13567,Sunny,6PM,Restaurant(<20),2h,1,13567,No Urgent Place,Friend(s),1,0,0,1
20328,Female,21,Married partner,Associates degree,Unemployed,$50000 - $62499,never,1~3,1~3,1~3,1~3,20328,Sunny,6PM,Carry out & Take away,1d,1,20328,Home,Alone,0,0,0,1
15997,Female,50plus,Divorced,Graduate degree (Masters or Doctorate),Retired,$37500 - $49999,never,never,4~8,1~3,never,15997,Sunny,7AM,Coffee House,2h,1,15997,Work,Alone,0,0,1,0
10447,Male,26,Single,Bachelors degree,Computer & Mathematical,$50000 - $62499,never,1~3,1~3,less1,less1,10447,Sunny,7AM,Bar,1d,1,10447,Work,Alone,1,1,0,1
16465,Male,26,Single,Associates degree,Unemployed,Less than $12500,less1,less1,1~3,less1,less1,16465,Sunny,10PM,Bar,1d,1,16465,Home,Alone,1,0,1,0
13762,Female,41,Married partner,Bachelors degree,Management,$62500 - $74999,1~3,4~8,4~8,4~8,1~3,13762,Sunny,2PM,Carry out & Take away,1d,1,13762,No Urgent Place,Friend(s),1,0,0,1
19489,Male,36,Married partner,Bachelors degree,Computer & Mathematical,$100000 or More,less1,never,1~3,less1,less1,19489,Sunny,2PM,Restaurant(20-50),1d,0,19489,No Urgent Place,Friend(s),1,0,0,1
13265,Female,21,Married partner,Some college - no degree,Unemployed,$25000 - $37499,never,less1,1~3,less1,less1,13265,Sunny,6PM,Coffee House,2h,0,13265,Home,Alone,0,0,0,1
14939,Female,21,Unmarried partner,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,14939,Sunny,7AM,Coffee House,1d,0,14939,Work,Alone,1,0,0,1
11849,Male,41,Single,High School Graduate,Installation Maintenance & Repair,$12500 - $24999,less1,1~3,1~3,less1,never,11849,Sunny,7AM,Restaurant(20-50),1d,0,11849,Work,Alone,1,0,0,1
10143,Female,26,Married partner,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,10143,Sunny,2PM,Restaurant(<20),1d,1,10143,No Urgent Place,Kid(s),1,0,0,1
16502,Male,36,Unmarried partner,Bachelors degree,Retired,$37500 - $49999,1~3,4~8,4~8,1~3,1~3,16502,Sunny,10AM,Bar,2h,0,16502,No Urgent Place,Kid(s),1,0,0,1
10016,Female,21,Unmarried partner,Some college - no degree,Unemployed,$37500 - $49999,never,never,,4~8,1~3,10016,Sunny,7AM,Coffee House,2h,1,10016,Work,Alone,1,1,0,1
18837,Female,31,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,less1,less1,gt8,4~8,less1,18837,Sunny,10PM,Restaurant(<20),1d,1,18837,Home,Partner,0,0,1,0
17949,Female,31,Unmarried partner,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,4~8,4~8,gt8,4~8,17949,Rainy,10PM,Bar,1d,0,17949,No Urgent Place,Kid(s),1,0,0,1
13514,Female,21,Unmarried partner,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,less1,4~8,1~3,,less1,13514,Sunny,2PM,Restaurant(<20),1d,1,13514,No Urgent Place,Alone,0,0,0,1
22674,Male,26,Single,Bachelors degree,Sales & Related,$75000 - $87499,never,never,1~3,4~8,1~3,22674,Rainy,10PM,Coffee House,2h,0,22674,Home,Alone,0,0,1,0
11545,Female,21,Single,Bachelors degree,Arts Design Entertainment Sports & Media,$100000 or More,less1,less1,1~3,1~3,1~3,11545,Sunny,2PM,Restaurant(<20),1d,1,11545,No Urgent Place,Alone,0,0,0,1
16657,Male,26,Unmarried partner,Some college - no degree,Transportation & Material Moving,$12500 - $24999,1~3,4~8,1~3,4~8,less1,16657,Sunny,6PM,Bar,2h,0,16657,Home,Alone,1,0,1,0
17197,Female,50plus,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,1~3,never,1~3,less1,17197,Snowy,6PM,Bar,1d,0,17197,No Urgent Place,Kid(s),1,0,0,1
11282,Male,50plus,Unmarried partner,Associates degree,Retired,$50000 - $62499,never,4~8,4~8,1~3,less1,11282,Sunny,10AM,Coffee House,2h,1,11282,No Urgent Place,Friend(s),0,0,0,1
15858,Female,26,Married partner,Graduate degree (Masters or Doctorate),Community & Social Services,$50000 - $62499,less1,less1,less1,gt8,less1,15858,Sunny,10AM,Coffee House,1d,0,15858,No Urgent Place,Partner,1,0,0,1
17932,Female,26,Single,Some college - no degree,Healthcare Support,$37500 - $49999,never,less1,1~3,gt8,gt8,17932,Sunny,6PM,Carry out & Take away,1d,1,17932,No Urgent Place,Friend(s),1,0,0,1
11290,Male,50plus,Unmarried partner,Associates degree,Retired,$50000 - $62499,never,4~8,4~8,1~3,less1,11290,Sunny,10AM,Bar,2h,0,11290,No Urgent Place,Partner,0,0,0,1
11789,Male,36,Unmarried partner,Some college - no degree,Unemployed,$87500 - $99999,1~3,less1,4~8,1~3,less1,11789,Sunny,10AM,Carry out & Take away,2h,1,11789,No Urgent Place,Friend(s),1,0,0,1
17207,Female,50plus,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,1~3,never,1~3,less1,17207,Sunny,2PM,Coffee House,1d,1,17207,No Urgent Place,Kid(s),1,0,0,1
20361,Female,26,Unmarried partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,less1,1~3,4~8,1~3,20361,Sunny,10PM,Coffee House,1d,0,20361,No Urgent Place,Friend(s),1,0,0,1
11017,Female,50plus,Divorced,Graduate degree (Masters or Doctorate),Retired,$12500 - $24999,1~3,4~8,4~8,4~8,less1,11017,Sunny,2PM,Coffee House,2h,0,11017,No Urgent Place,Friend(s),1,0,0,1
10056,Male,46,Single,Some college - no degree,Student,$12500 - $24999,never,4~8,1~3,1~3,never,10056,Sunny,10AM,Coffee House,2h,1,10056,No Urgent Place,Alone,0,0,0,1
21621,Male,41,Married partner,Some college - no degree,Business & Financial,$100000 or More,less1,less1,1~3,1~3,less1,21621,Sunny,10AM,Restaurant(<20),2h,1,21621,No Urgent Place,Alone,0,0,0,1
12130,Female,21,Single,Some college - no degree,Life Physical Social Science,Less than $12500,less1,1~3,4~8,gt8,less1,12130,Sunny,6PM,Bar,1d,1,12130,Home,Alone,0,0,1,0
18758,Female,41,Married partner,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,less1,1~3,4~8,1~3,less1,18758,Sunny,7AM,Restaurant(<20),1d,0,18758,Work,Alone,0,0,1,0
15196,Female,50plus,Unmarried partner,Some college - no degree,Management,$37500 - $49999,never,never,4~8,1~3,less1,15196,Sunny,6PM,Restaurant(<20),1d,1,15196,No Urgent Place,Friend(s),1,0,0,1
20156,Male,31,Married partner,Bachelors degree,Architecture & Engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,20156,Sunny,10PM,Restaurant(20-50),1d,1,20156,Home,Alone,1,0,0,1
18885,Male,26,Single,Graduate degree (Masters or Doctorate),Healthcare Support,$37500 - $49999,4~8,1~3,4~8,1~3,less1,18885,Rainy,7AM,Carry out & Take away,2h,0,18885,Work,Alone,1,0,1,0
16785,Female,21,Married partner,Associates degree,Unemployed,$50000 - $62499,never,1~3,1~3,1~3,less1,16785,Sunny,10AM,Coffee House,2h,1,16785,No Urgent Place,Kid(s),0,0,0,1
18103,Female,41,Married partner,Associates degree,Education&Training&Library,$62500 - $74999,never,less1,less1,less1,less1,18103,Rainy,10PM,Bar,1d,0,18103,No Urgent Place,Kid(s),1,0,0,1
17466,Female,31,Unmarried partner,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,never,never,less1,less1,never,17466,Sunny,10PM,Restaurant(<20),2h,1,17466,No Urgent Place,Friend(s),0,0,0,1
17017,Female,31,Married partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$12500 - $24999,never,1~3,less1,1~3,1~3,17017,Snowy,7AM,Restaurant(20-50),1d,0,17017,Work,Alone,1,1,0,1
20715,Female,41,Single,Bachelors degree,Healthcare Support,$75000 - $87499,less1,less1,1~3,1~3,less1,20715,Rainy,6PM,Bar,1d,1,20715,Home,Alone,1,1,0,1
21342,Female,50plus,Single,Bachelors degree,Food Preparation & Serving Related,$12500 - $24999,never,1~3,4~8,less1,less1,21342,Snowy,7AM,Bar,1d,0,21342,Work,Alone,1,1,0,1
19314,Female,46,Divorced,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,1~3,1~3,1~3,1~3,19314,Sunny,10AM,Coffee House,2h,0,19314,No Urgent Place,Alone,1,0,0,1
22228,Female,21,Married partner,Some college - no degree,Healthcare Support,$12500 - $24999,less1,1~3,1~3,1~3,less1,22228,Sunny,6PM,Carry out & Take away,1d,1,22228,Home,Alone,0,0,0,1
16906,Female,21,Unmarried partner,Bachelors degree,Sales & Related,$25000 - $37499,1~3,4~8,4~8,1~3,1~3,16906,Sunny,7AM,Bar,1d,0,16906,Work,Alone,0,0,0,1
10206,Male,21,Single,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,10206,Sunny,6PM,Bar,1d,1,10206,Home,Alone,0,0,1,0
10338,Female,21,Unmarried partner,Associates degree,Student,$75000 - $87499,never,less1,1~3,1~3,less1,10338,Sunny,7AM,Bar,1d,1,10338,Work,Alone,1,1,0,1
21443,Male,31,Married partner,Bachelors degree,Sales & Related,$75000 - $87499,1~3,1~3,4~8,4~8,4~8,21443,Sunny,6PM,Carry out & Take away,1d,0,21443,Home,Alone,0,0,0,1
18734,Female,31,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,less1,less1,gt8,4~8,less1,18734,Snowy,7AM,Restaurant(<20),2h,0,18734,Work,Alone,1,1,0,1
12400,Female,50plus,Married partner,Some college - no degree,Transportation & Material Moving,$75000 - $87499,never,never,4~8,gt8,less1,12400,Sunny,6PM,Restaurant(20-50),1d,0,12400,Home,Alone,1,0,0,1
20670,Female,26,Married partner,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,less1,never,20670,Sunny,2PM,Coffee House,1d,0,20670,No Urgent Place,Kid(s),0,0,0,1
16795,Female,21,Married partner,Associates degree,Unemployed,$50000 - $62499,never,1~3,1~3,1~3,less1,16795,Sunny,7AM,Bar,1d,0,16795,Work,Alone,1,1,0,1
18862,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$50000 - $62499,never,1~3,1~3,1~3,1~3,18862,Sunny,10PM,Restaurant(20-50),1d,1,18862,Home,Alone,1,0,0,1
15971,Male,36,Married partner,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,1~3,less1,1~3,4~8,1~3,15971,Sunny,6PM,Bar,2h,1,15971,No Urgent Place,Partner,1,0,0,1
19258,Male,26,Single,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,19258,Sunny,6PM,Restaurant(20-50),1d,1,19258,Home,Alone,0,0,1,0
14837,Female,21,Single,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,14837,Sunny,6PM,Coffee House,1d,1,14837,Home,Alone,0,0,1,0
19269,Male,26,Single,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,19269,Snowy,7AM,Carry out & Take away,1d,1,19269,Work,Alone,1,0,1,0
17990,Male,36,Married partner,Bachelors degree,Business & Financial,$75000 - $87499,less1,less1,4~8,1~3,1~3,17990,Snowy,7AM,Restaurant(20-50),1d,0,17990,Work,Alone,1,1,0,1
12309,Male,50plus,Married partner,Some college - no degree,Computer & Mathematical,$50000 - $62499,never,gt8,never,4~8,less1,12309,Sunny,7AM,Coffee House,2h,0,12309,Work,Alone,1,1,0,1
12811,Male,below21,Single,Some college - no degree,Student,$50000 - $62499,never,1~3,4~8,4~8,less1,12811,Sunny,2PM,Carry out & Take away,1d,1,12811,No Urgent Place,Friend(s),1,0,0,1
10544,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,1~3,1~3,4~8,4~8,less1,10544,Sunny,7AM,Coffee House,2h,0,10544,Work,Alone,1,0,0,1
12009,Female,50plus,Married partner,Associates degree,Legal,$100000 or More,less1,never,gt8,4~8,1~3,12009,Sunny,10AM,Carry out & Take away,2h,0,12009,No Urgent Place,Friend(s),1,0,0,1
13116,Male,50plus,Unmarried partner,Some college - no degree,Installation Maintenance & Repair,$12500 - $24999,4~8,less1,1~3,1~3,less1,13116,Sunny,10AM,Bar,1d,0,13116,No Urgent Place,Friend(s),0,0,0,1
19443,Male,36,Single,Some college - no degree,Business & Financial,$37500 - $49999,never,less1,gt8,gt8,never,19443,Sunny,7AM,Restaurant(<20),1d,0,19443,Work,Alone,0,0,0,1
22170,Female,31,Single,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,less1,gt8,1~3,less1,22170,Snowy,7AM,Coffee House,1d,1,22170,Work,Alone,0,0,1,0
22208,Female,26,Unmarried partner,Some college - no degree,Computer & Mathematical,$50000 - $62499,4~8,gt8,1~3,1~3,1~3,22208,Sunny,6PM,Carry out & Take away,2h,1,22208,Home,Alone,1,0,1,0
10556,Female,46,Single,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,10556,Sunny,2PM,Carry out & Take away,1d,1,10556,No Urgent Place,Friend(s),1,0,0,1
13416,Female,46,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,less1,4~8,1~3,1~3,less1,13416,Sunny,6PM,Bar,1d,1,13416,No Urgent Place,Partner,1,0,0,1
18076,Male,21,Single,Bachelors degree,Management,$25000 - $37499,4~8,never,4~8,gt8,1~3,18076,Rainy,7AM,Restaurant(20-50),1d,0,18076,Work,Alone,1,1,0,1
19675,Male,21,Single,Some college - no degree,Student,$62500 - $74999,never,never,4~8,1~3,1~3,19675,Sunny,6PM,Carry out & Take away,1d,1,19675,Home,Alone,0,0,0,1
16794,Female,21,Married partner,Associates degree,Unemployed,$50000 - $62499,never,1~3,1~3,1~3,less1,16794,Sunny,7AM,Coffee House,1d,1,16794,Work,Alone,1,1,0,1
21303,Male,36,Unmarried partner,Bachelors degree,Education&Training&Library,$62500 - $74999,4~8,1~3,gt8,gt8,1~3,21303,Sunny,10AM,Carry out & Take away,2h,1,21303,No Urgent Place,Friend(s),0,0,0,1
12196,Male,21,Single,Bachelors degree,Sales & Related,$12500 - $24999,1~3,less1,1~3,1~3,less1,12196,Sunny,6PM,Bar,1d,1,12196,Home,Alone,0,0,1,0
17758,Male,21,Unmarried partner,Bachelors degree,Business & Financial,$62500 - $74999,4~8,1~3,4~8,1~3,less1,17758,Snowy,10PM,Carry out & Take away,1d,1,17758,No Urgent Place,Friend(s),1,0,0,1
